wave_nm int
234.23423423423424 2.70611654688219e-38
234.83483483483485 1.3043090288139016e-37
235.43543543543544 6.196524017806779e-37
236.03603603603602 2.9016792702803994e-36
236.63663663663664 1.3393198633434924e-35
237.23723723723725 6.093303994838406e-35
237.83783783783784 2.7324675578488155e-34
238.43843843843842 1.2077882940025224e-33
239.03903903903904 5.26211397883428e-33
239.63963963963965 2.2597652114721642e-32
240.24024024024024 9.565331356787027e-32
240.84084084084083 3.99089547059068e-31
241.44144144144144 1.6412484146580914e-30
242.04204204204206 6.652914149797577e-30
242.64264264264264 2.6581724463854304e-29
243.24324324324323 1.046858581871783e-28
243.84384384384384 4.063745637588637e-28
244.44444444444446 1.5548863390650394e-27
245.04504504504504 5.86414111435624e-27
245.64564564564563 2.1799363350537135e-26
246.24624624624624 7.987609794993581e-26
246.84684684684686 2.884851779547044e-25
247.44744744744744 1.0269842922934821e-24
248.04804804804803 3.603609562898354e-24
248.64864864864865 1.2463651393401216e-23
249.24924924924926 4.248997630902071e-23
249.84984984984985 1.427780076804374e-22
250.45045045045046 4.72900506448728e-22
251.05105105105105 1.54387407207383e-21
251.65165165165166 4.968068797236192e-21
252.25225225225225 1.575784999086434e-20
252.85285285285286 4.9265166555671176e-20
253.45345345345345 1.5181566348909524e-19
254.05405405405406 4.611336782708168e-19
254.65465465465465 1.3806091076175678e-18
255.25525525525526 4.0742554911622404e-18
255.85585585585585 1.1851120611878819e-17
256.45645645645646 3.397850053237003e-17
257.0570570570571 9.602462815771913e-17
257.65765765765764 2.6748207992846494e-16
258.25825825825825 7.344130444561125e-16
258.85885885885887 1.9875575180058945e-15
259.4594594594595 5.301913793678375e-15
260.06006006006004 1.3940528913959498e-14
260.66066066066065 3.6129293905205066e-14
261.26126126126127 9.229397042594308e-14
261.8618618618619 2.323918096847969e-13
262.46246246246244 5.767690389563126e-13
263.06306306306305 1.4109664713595157e-12
263.66366366366367 3.4022410572763444e-12
264.2642642642643 8.086248836111459e-12
264.8648648648649 1.894361047639412e-11
265.46546546546546 4.374335018979865e-11
266.06606606606607 9.956230919924783e-11
266.6666666666667 2.2336314362032138e-10
267.26726726726724 4.939257848863661e-10
267.86786786786786 1.0765780404538647e-09
268.4684684684685 2.312932552094122e-09
269.0690690690691 4.897946677410289e-09
269.6696696696697 1.0223480433327078e-08
270.27027027027026 2.103376999011459e-08
270.8708708708709 4.2654917256041864e-08
271.4714714714715 8.52618438141631e-08
272.07207207207205 1.6798634057484865e-07
272.67267267267266 3.26232220254801e-07
273.2732732732733 6.244725706128377e-07
273.8738738738739 1.1782393297899038e-06
274.4744744744745 2.191226627432391e-06
275.07507507507506 4.016749155518883e-06
275.6756756756757 7.257645618475958e-06
276.2762762762763 1.292559186453129e-05
276.87687687687685 2.2690222359238455e-05
277.47747747747746 3.926094042823543e-05
278.0780780780781 6.696012834679022e-05
278.6786786786787 0.00011256554792843748
279.2792792792793 0.00018652125757842277
279.87987987987987 0.0003046385174425875
280.4804804804805 0.000490427623972405
281.0810810810811 0.0007782133355060861
281.68168168168165 0.0012171834701914168
282.28228228228227 0.0018764934639641392
282.8828828828829 0.0028514889913652404
283.4834834834835 0.0042710039733796015
284.0840840840841 0.006305534186737105
284.68468468468467 0.00917587369326987
285.2852852852853 0.013161536787873764
285.8858858858859 0.018607987694182544
286.48648648648646 0.025931393252006735
287.08708708708707 0.03561934471169645
287.6876876876877 0.04822582131115073
288.2882882882883 0.06435865698126575
288.8888888888889 0.08465798862253092
289.4894894894895 0.1097646639302924
290.0900900900901 0.14027839594378005
290.6906906906907 0.1767065562797982
291.29129129129126 0.2194058325365258
291.8918918918919 0.2685204129991715
292.4924924924925 0.3239217257702188
293.0930930930931 0.3851558349779599
293.6936936936937 0.4514051595403044
294.2942942942943 0.5214710328035462
294.8948948948949 0.5937826339607803
295.4954954954955 0.6664359675831871
296.09609609609606 0.7372639470355159
296.6966966966967 0.8039354860353047
297.2972972972973 0.8640781715118672
297.8978978978979 0.9154160066498273
298.4984984984985 0.955911316711094
299.09909909909913 0.9838985875589781
299.6996996996997 0.9981980201116116
300.3003003003003 0.999549200288935
300.9009009009009 0.9959501108438966
301.5015015015015 0.9887907631517809
302.1021021021021 0.9781481221851407
302.7027027027027 0.9641359093597643
303.3033033033033 0.9469025797611769
303.90390390390394 0.9266287042377946
304.5045045045045 0.9035238209057082
305.1051051051051 0.8778228328029195
305.7057057057057 0.8497820382228567
306.3063063063063 0.8196748873819891
306.9069069069069 0.7877875633689474
307.5075075075075 0.7544144867212136
308.1081081081081 0.7198538415228373
308.70870870870874 0.6844032167549053
309.3093093093093 0.6483554499915942
309.9099099099099 0.611994751729084
310.5105105105105 0.5755931780356524
311.1111111111111 0.5394075072376281
311.7117117117117 0.5036765634544228
312.3123123123123 0.4686190164216669
312.91291291291293 0.4344316736409536
313.51351351351354 0.40128826788898164
314.1141141141141 0.3693387308883478
314.7147147147147 0.3387089328158773
315.31531531531533 0.30950085756992374
315.9159159159159 0.2817931755361952
316.5165165165165 0.25564216911415355
317.1171171171171 0.23108296155494357
317.71771771771773 0.20813099671371524
318.31831831831835 0.18678371607071081
318.9189189189189 0.1670223797102159
319.5195195195195 0.14881397970518476
320.12012012012013 0.13211319734530017
320.7207207207207 0.1168643596517536
321.3213213213213 0.10300335541534013
321.9219219219219 0.09045947634469886
322.52252252252254 0.0791571545942856
323.12312312312315 0.06901757374646895
323.7237237237237 0.059960136058381464
324.3243243243243 0.05190377428632427
324.92492492492494 0.04476810153095509
325.5255255255255 0.038474397197118225
326.1261261261261 0.032946431254961814
326.7267267267267 0.028111132474585226
327.32732732732734 0.02389910916251086
327.92792792792795 0.020245033156484862
328.52852852852857 0.0170878994577336
329.1291291291291 0.01437117493612394
329.72972972972974 0.01204285008593471
330.3303303303303 0.010055407899632142
330.9309309309309 0.008365723631178573
331.5315315315315 0.006934908608367042
332.13213213213214 0.005728110394171746
332.73273273273276 0.0047142805559566995
333.33333333333337 0.0038659201394727594
333.93393393393393 0.0031588117165728324
334.53453453453454 0.0025717456289759914
335.1351351351351 0.0020862468250787457
335.7357357357357 0.001686307514871789
336.33633633633633 0.0013581297741122069
336.93693693693695 0.0010898812306152216
337.53753753753756 0.0008714660741187665
338.1381381381382 0.0006943128522968801
338.73873873873873 0.0005511798501077683
339.33933933933935 0.00043597829486312047
339.9399399399399 0.0003436131793139246
340.5405405405405 0.00026984114159152127
341.14114114114113 0.0002111445744876521
341.74174174174175 0.0001646209469378632
342.34234234234236 0.00012788619703489848
342.942942942943 9.899098792792904e-05
343.54354354354354 7.634859552850076e-05
344.14414414414415 5.8673210740919756e-05
344.7447447447447 4.492748055441344e-05
345.3453453453453 3.427817435722969e-05
345.94594594594594 2.6058937866305895e-05
346.54654654654655 1.973918173295975e-05
347.14714714714717 1.4898240778005566e-05
347.7477477477478 1.120402941786206e-05
348.34834834834834 8.395506463535908e-06
348.94894894894895 6.268346112447284e-06
349.5495495495495 4.663290221662676e-06
350.1501501501501 3.456728970111868e-06
350.75075075075074 2.553122319408861e-06
351.35135135135135 1.8789331266091042e-06
351.95195195195197 1.377794455327427e-06
352.5525525525526 1.0066788638175036e-06
353.15315315315314 7.328766350820526e-07
353.75375375375376 5.316235488127965e-07
354.35435435435437 3.842474132892331e-07
354.9549549549549 2.7672672487909377e-07
355.55555555555554 1.9857504150121084e-07
356.15615615615616 1.4198145717124597e-07
356.7567567567568 1.0115142476891725e-07
357.3573573573574 7.180352875473719e-08
357.957957957958 5.078704912837374e-08
358.55855855855856 3.5792627436323756e-08
359.1591591591592 2.5134345938206726e-08
359.75975975975973 1.7586321356637865e-08
360.36036036036035 1.2260715910199782e-08
360.96096096096096 8.517066981089362e-09
361.5615615615616 5.895188604507359e-09
362.1621621621622 4.06573205278335e-09
362.7627627627628 2.7939151420251963e-09
363.36336336336336 1.913026902517254e-09
363.963963963964 1.305155782260611e-09
364.56456456456453 8.872316672468301e-10
365.16516516516515 6.009593896247315e-10
365.76576576576576 4.055894260905633e-10
366.3663663663664 2.7274797288631307e-10
366.966966966967 1.8275524381682178e-10
367.5675675675676 1.22014535483e-10
368.16816816816817 8.116834724443738e-11
368.7687687687688 5.38016064327749e-11
369.36936936936934 3.5533434935605e-11
369.96996996996995 2.3383663275945506e-11
370.57057057057057 1.5332794450482165e-11
371.1711711711712 1.0017595397963465e-11
371.7717717717718 6.521373412491929e-12
372.3723723723724 4.230074911937306e-12
372.97297297297297 2.7339493045118983e-12
373.5735735735736 1.7606225725536565e-12
374.17417417417414 1.1297321461475989e-12
374.77477477477476 7.223008571139946e-13
375.37537537537537 4.601444912663161e-13
375.975975975976 2.9208138191604043e-13
376.5765765765766 1.847342320171477e-13
377.1771771771772 1.164194932728215e-13
377.77777777777777 7.310412299055698e-14
378.3783783783784 4.5740966314291984e-14
378.97897897897894 2.8519744247647164e-14
379.57957957957956 1.7723714743578945e-14
380.1801801801802 1.0985465418166e-14
380.7807807807808 6.80486252704684e-15
381.3813813813814 4.238858364849522e-15
381.981981981982 2.704173666795709e-15
382.5825825825826 1.855018850055985e-15
383.1831831831832 1.5126411379750586e-15
383.78378378378375 1.6342492672684818e-15
384.38438438438436 2.3179187410704076e-15
384.984984984985 3.8494572097238124e-15
385.5855855855856 6.8092921147506484e-15
386.1861861861862 1.2275530579765173e-14
386.7867867867868 2.2188488177269682e-14
387.3873873873874 3.999028100744161e-14
387.987987987988 7.173368009219927e-14
388.58858858858855 1.2798876724015647e-13
389.18918918918916 2.2709879013534643e-13
389.7897897897898 4.0070412751726207e-13
390.3903903903904 7.03055439842463e-13
390.990990990991 1.226617163887285e-12
391.5915915915916 2.1280469304390036e-12
392.1921921921922 3.671180443937973e-12
392.7927927927928 6.297707946786419e-12
393.3933933933934 1.0742652328829166e-11
393.99399399399397 1.822186107310479e-11
394.5945945945946 3.073449942742149e-11
395.1951951951952 5.154799268640001e-11
395.7957957957958 8.59705238203785e-11
396.3963963963964 1.4257375506156548e-10
396.99699699699704 2.3511579378886236e-10
397.5975975975976 3.855460158562418e-10
398.1981981981982 6.286701440795335e-10
398.79879879879877 1.0193460695349504e-09
399.3993993993994 1.643511206805504e-09
400.0 2.6349712882450576e-09
400.6006006006006 4.200793228572869e-09
401.20120120120123 6.659458602123849e-09
401.80180180180184 1.0497810821665253e-08
402.4024024024024 1.645548781461213e-08
403.003003003003 2.5649268315776893e-08
403.6036036036036 3.9754967299082616e-08
404.2042042042042 6.127171279246167e-08
404.8048048048048 9.390329711701803e-08
405.4054054054054 1.431046884181543e-07
406.00600600600603 2.1685981543139315e-07
406.60660660660665 3.2678078039748725e-07
407.2072072072072 4.896504159451206e-07
407.8078078078078 7.29571651126204e-07
408.4084084084084 1.0809409585861312e-06
409.009009009009 1.592532105923456e-06
409.6096096096096 2.333063827634594e-06
410.2102102102102 3.3987345347691185e-06
410.81081081081084 4.923342723720748e-06
411.41141141141145 7.091777375681629e-06
412.012012012012 1.0157862249817291e-05
412.6126126126126 1.4467774955755487e-05
413.2132132132132 2.04905384437094e-05
413.8138138138138 2.8857399858558894e-05
414.4144144144144 4.041226796711087e-05
415.015015015015 5.6275770683535136e-05
415.61561561561564 7.792590933799075e-05
416.21621621621625 0.00010729871152608808
416.8168168168168 0.00014691269825828628
417.4174174174174 0.00020002135454972054
418.018018018018 0.00027079808769861735
418.6186186186186 0.000364558327121097
419.2192192192192 0.00048802340712877413
419.8198198198198 0.000649630613987112
420.42042042042044 0.0008598931981451546
421.02102102102106 0.0011318131740909684
421.6216216216216 0.0014813482753992262
422.22222222222223 0.0019279324271607523
422.8228228228228 0.0024950464792376
423.4234234234234 0.0032108326680398633
424.024024024024 0.004108742326579103
424.62462462462463 0.005228201765595828
425.22522522522524 0.0066152760741094345
425.82582582582586 0.008323304965014712
426.4264264264264 0.010413478914864206
427.02702702702703 0.012955317981416631
427.6276276276276 0.016027010163617714
428.2282282282282 0.01971556139896187
428.8288288288288 0.024116705731565293
429.42942942942943 0.029334522328862578
430.03003003003005 0.035480706388191015
430.63063063063066 0.042673444052299364
431.2312312312313 0.05103584768582549
431.83183183183183 0.060693917596779605
432.43243243243245 0.07177400972016468
433.033033033033 0.08439980593185278
433.6336336336336 0.09868880432224503
434.23423423423424 0.11474837046842488
434.83483483483485 0.13267141676548075
435.43543543543547 0.15253180420296927
436.0360360360361 0.17437958833651676
436.63663663663664 0.19823625712701715
437.23723723723725 0.22409013116783505
437.8378378378378 0.25189211489155233
438.4384384384384 0.28155199897258293
439.03903903903904 0.31293551779718287
439.63963963963965 0.3458623603027478
440.24024024024027 0.3801053168221875
440.8408408408409 0.41539071842591896
441.44144144144144 0.4514002888260514
442.04204204204206 0.48777448301405
442.6426426426426 0.5241173329049622
443.2432432432432 0.5600027604313386
443.84384384384384 0.5949822553782085
444.44444444444446 0.6285937518065092
445.0450450450451 0.6603714764643062
445.6456456456457 0.6898564884927978
446.24624624624624 0.7166075852187018
446.84684684684686 0.7402122167571137
447.4474474474474 0.7602970348473644
448.04804804804803 0.7765377003990959
448.64864864864865 0.7886675903641258
449.24924924924926 0.7964850775562777
449.8498498498499 0.7998591057360148
450.4504504504505 0.799639360231148
451.05105105105105 0.7980384827687956
451.65165165165166 0.795164975512487
452.2522522522522 0.7910326105214248
452.85285285285283 0.7856611349466874
453.45345345345345 0.779076113842021
454.05405405405406 0.7713087274878115
454.6546546546547 0.7623955254764712
455.2552552552553 0.7523781402728533
455.85585585585585 0.7413029633902368
456.45645645645646 0.7292207877050872
457.0570570570571 0.7161864197672636
457.65765765765764 0.7022582662423363
458.25825825825825 0.6874978988460786
458.85885885885887 0.6719696022955945
459.4594594594595 0.6557399099055898
460.06006006006004 0.6388771315017429
460.66066066066065 0.6214508783064364
461.26126126126127 0.6035315893769709
461.8618618618619 0.5851900640450594
462.46246246246244 0.5664970046223685
463.06306306306305 0.5475225734039262
463.66366366366367 0.5283359677242235
464.2642642642643 0.5090050165048337
464.86486486486484 0.48959580138326814
465.46546546546546 0.47017230513639235
466.06606606606607 0.4507960897144849
466.6666666666667 0.4315260057901007
467.26726726726724 0.41241793530589066
467.86786786786786 0.393524568083449
468.4684684684685 0.37489521313733354
469.0690690690691 0.35657564493015603
469.6696696696697 0.33860798441161605
470.27027027027026 0.32103061431118707
470.8708708708709 0.30387812780530216
471.4714714714715 0.287181309359064
472.0720720720721 0.27096714625270113
472.67267267267266 0.25525886904690526
473.2732732732733 0.2400760190203969
473.8738738738739 0.22543454042895483
474.4744744744745 0.2113468952880652
475.07507507507506 0.19782219827142594
475.6756756756757 0.18486636924395483
476.2762762762763 0.1724823009096941
476.8768768768769 0.1606700390502795
477.47747747747746 0.14942697285656967
478.0780780780781 0.1387480329120193
478.6786786786787 0.12862589446886927
479.2792792792793 0.11905118376414739
479.87987987987987 0.11001268524887216
480.4804804804805 0.10149754774739689
481.0810810810811 0.09349148772140217
481.6816816816817 0.08597898798132751
482.28228228228227 0.07894349036400206
482.8828828828829 0.07236758107575907
483.4834834834835 0.06623316758263818
484.0840840840841 0.06052164611065158
484.68468468468467 0.05521405899717566
485.2852852852853 0.050291241307056714
485.8858858858859 0.045733956292152565
486.4864864864865 0.041523019429059234
487.08708708708707 0.03763941091541152
487.6876876876877 0.034064376639242645
488.2882882882883 0.030779517757694292
488.8888888888889 0.02776686913028295
489.4894894894895 0.02500896694770401
490.0900900900901 0.022488905979668173
490.6906906906907 0.020190386934692082
491.2912912912913 0.01809775448139313
491.8918918918919 0.016196026525188072
492.4924924924925 0.014470915366954568
493.0930930930931 0.01290884139195035
493.6936936936937 0.01149693994889909
494.2942942942943 0.010223062081566947
494.8948948948949 0.009075769769285008
495.4954954954955 0.008044326319705622
496.0960960960961 0.00711868253757161
496.6966966966967 0.006289459268403657
497.2972972972973 0.005547926886693659
497.8978978978979 0.004885982265341029
498.4984984984985 0.004296123727524538
499.0990990990991 0.0037714244447656863
499.6996996996997 0.003305504706331308
500.3003003003003 0.002892503446009882
500.9009009009009 0.0025270493732617023
501.5015015015015 0.0022042320173107895
502.1021021021021 0.0019195729553551958
502.7027027027027 0.0016689974601014944
503.3033033033033 0.001448806767581617
503.9039039039039 0.0012556511339317546
504.5045045045045 0.0010865038196825737
505.1051051051051 0.0009386361122575483
505.7057057057057 0.0008095934718768918
506.3063063063063 0.0006971728629552497
506.9069069069069 0.0005994013123567496
507.5075075075075 0.0005145157175016677
508.1081081081081 0.00044094391125154824
508.70870870870874 0.00037728697667588845
509.3093093093093 0.00032230279316989804
509.9099099099099 0.00027489078592832087
510.5105105105105 0.00023407784352698713
511.11111111111114 0.0001990053634785558
511.7117117117117 0.0001689173834626435
512.3123123123123 0.0001431497571425526
512.9129129129129 0.00012112033921740318
513.5135135135135 0.00010232015650862542
514.114114114114 8.63055634499391e-05
514.7147147147148 7.269141598861023e-05
515.3153153153153 6.114535462955853e-05
515.915915915916 5.138337551515677e-05
516.5165165165165 4.316700297662648e-05
517.1171171171171 3.630257901095446e-05
517.7177177177177 3.0643483721230725e-05
518.3183183183183 2.6096535034287605e-05
518.918918918919 2.263443718142087e-05
519.5195195195195 2.031702045967508e-05
520.1201201201202 1.9325219183642836e-05
520.7207207207207 2.0013363590574735e-05
521.3213213213213 2.2987517747457414e-05
521.9219219219219 2.9220384223486264e-05
522.5225225225225 4.021681096133497e-05
523.1231231231232 5.824823779079475e-05
523.7237237237237 8.667950949967128e-05
524.3243243243244 0.00013041726000170232
524.9249249249249 0.00019651529260908778
525.5255255255256 0.0002949786009297497
526.1261261261261 0.00043981319779754185
526.7267267267267 0.0006503727521959153
527.3273273273273 0.000953053857023661
527.927927927928 0.0013833879244174194
528.5285285285286 0.0019885673260621015
529.1291291291291 0.0028304244163876243
529.7297297297298 0.003988852508910591
530.3303303303303 0.0055656160815931435
530.9309309309309 0.007688442550348616
531.5315315315315 0.010515220115896215
532.1321321321321 0.01423804732701866
532.7327327327328 0.01908679403303006
533.3333333333333 0.02533174660443757
533.933933933934 0.033284831437477604
534.5345345345345 0.04329885085147732
535.1351351351352 0.05576413725291273
535.7357357357357 0.07110204826064744
536.3363363363363 0.08975479996381906
536.936936936937 0.11217127761450789
537.5375375375376 0.13878867820902097
538.1381381381382 0.170010126307615
538.7387387387387 0.20617875347139933
539.3393393393394 0.24754912386406583
539.9399399399399 0.294257295428407
540.5405405405405 0.3462911908590178
541.1411411411411 0.40346327282104066
541.7417417417417 0.46538772902538295
542.3423423423424 0.5314644333031657
542.9429429429429 0.6008718255791475
543.5435435435436 0.6725705273054023
544.1441441441441 0.7453189785952671
544.7447447447448 0.8177016695503527
545.3453453453453 0.8881696838491276
545.9459459459459 0.9550923405859445
546.5465465465466 1.0168177891686914
547.1471471471472 1.0717395686978823
547.7477477477478 1.1183654738555373
548.3483483483483 1.1553846496427524
548.948948948949 1.1817287231899916
549.5495495495495 1.1966230007322605
550.1501501501502 1.1999060660622198
550.7507507507507 1.1976538520854094
551.3513513513514 1.1924151123281082
551.951951951952 1.1842290663432147
552.5525525525526 1.1731567679615718
553.1531531531532 1.1592803470052355
553.7537537537537 1.142701994838351
554.3543543543544 1.1235427112824967
554.9549549549549 1.1019408343874526
555.5555555555555 1.0780503780386848
556.1561561561562 1.0520392053286025
556.7567567567568 1.0240870679614469
557.3573573573574 0.9943835436614278
557.9579579579579 0.9631259045848768
558.5585585585586 0.9305169500925627
559.1591591591591 0.8967628369272334
559.7597597597598 0.8620709388885294
560.3603603603603 0.8266477665446658
560.960960960961 0.7906969754191678
561.5615615615616 0.7544174885099039
562.1621621621622 0.7180017560085844
562.7627627627628 0.6816341717762786
563.3633633633633 0.645489662579147
563.963963963964 0.609732462387879
564.5645645645645 0.5745150802824407
565.1651651651651 0.5399774667652376
565.7657657657658 0.506246379652906
566.3663663663664 0.47343494726105156
566.966966966967 0.44164242338495585
567.5675675675675 0.4109541256665812
568.1681681681682 0.38144154636997696
568.7687687687687 0.3531626223973643
569.3693693693695 0.3261621495886767
569.96996996997 0.3004723249710729
570.5705705705706 0.27611339966052156
571.1711711711712 0.2530944245582278
571.7717717717718 0.23141407080975393
572.3723723723724 0.21106150718004713
572.9729729729729 0.1920173170092691
573.5735735735736 0.17425443821510783
574.1741741741741 0.1577391108554776
574.7747747747748 0.14243181801686086
575.3753753753754 0.1282882072039074
575.975975975976 0.1152599809295062
576.5765765765766 0.103295746799267
577.1771771771771 0.0923418190085492
577.7777777777778 0.08234296478669444
578.3783783783783 0.07324309089821915
578.9789789789791 0.06498586681491453
579.5795795795796 0.0575152825819979
580.1801801801802 0.05077614069523241
580.7807807807808 0.04471448247021325
581.3813813813814 0.03927795040885733
581.981981981982 0.034416088946400865
582.5825825825825 0.03008058669285049
583.1831831831832 0.02622546386803232
583.7837837837837 0.02280720907426906
584.3843843843844 0.019784869863027743
584.984984984985 0.017120101741750125
585.5855855855856 0.014777180345821329
586.1861861861862 0.012722981481154149
586.7867867867868 0.01092693363831027
587.3873873873874 0.009360947403052754
587.9879879879879 0.007999325954070104
588.5885885885887 0.006818660559222241
589.1891891891892 0.005797714669193635
589.7897897897898 0.00491729987307296
590.3903903903904 0.004160146634274384
590.990990990991 0.0035107723762089213
591.5915915915916 0.002955349142943505
592.1921921921921 0.0024815727271063066
592.7927927927929 0.0020785348407150214
593.3933933933934 0.0017365996084216528
593.9939939939941 0.0014472853897884827
594.5945945945946 0.0012031526895762556
595.1951951951952 0.000997698693643549
595.7957957957958 0.0008252587732247948
596.3963963963964 0.0006809151316622818
596.996996996997 0.0005604126242210767
597.5975975975975 0.000460081662065586
598.1981981981983 0.00037676801417680863
598.7987987987988 0.0003077692440661059
599.3993993993994 0.0002507774595848402
600.0 0.0002038280118736928
600.6006006006006 0.00016525375146666727
601.2012012012012 0.00013364443375120518
601.8018018018017 0.00010781086045994681
602.4024024024025 8.6753346832837e-05
603.003003003003 6.963411388492722e-05
603.6036036036037 5.575322034853148e-05
604.2042042042042 4.4527667998868645e-05
604.8048048048048 3.547333605462853e-05
605.4054054054054 2.818942416999907e-05
606.006006006006 2.2345108356334007e-05
606.6066066066066 1.7668139291857234e-05
607.2072072072071 1.3935137330734219e-05
607.8078078078079 1.0963362664265723e-05
608.4084084084084 8.603762179231728e-06
609.009009009009 6.735116357127463e-06
609.6096096096096 5.259129898785402e-06
610.2102102102102 4.096328544012795e-06
610.8108108108108 3.1826417433633692e-06
611.4114114114113 2.466566431123565e-06
612.0120120120121 1.9068211821594206e-06
612.6126126126126 1.4704125738219643e-06
613.2132132132133 1.1310467000458504e-06
613.8138138138138 8.678285933330138e-07
614.4144144144144 6.642009042861806e-07
615.015015015015 5.070806740452296e-07
615.6156156156156 3.861595186757833e-07
616.2162162162163 2.9333813011146376e-07
616.8168168168168 2.2227078503019295e-07
617.4174174174175 1.6799963465338482e-07
618.018018018018 1.2666201180531333e-07
618.6186186186186 9.525691638395922e-08
619.2192192192192 7.145929902042496e-08
619.8198198198198 5.3472820143424066e-08
620.4204204204204 3.991347581342911e-08
621.0210210210209 2.9717903679788258e-08
621.6216216216217 2.207135706606516e-08
622.2222222222222 1.6351301511361975e-08
622.8228228228229 1.2083379808130438e-08
623.4234234234234 8.907137643611949e-09
624.024024024024 6.549427099254904e-09
624.6246246246246 4.803830479860948e-09
625.2252252252252 3.5147899495004255e-09
625.8258258258259 2.5654041237168575e-09
626.4264264264264 1.8680735402270406e-09
627.0270270270271 1.3573531454979143e-09
627.6276276276276 9.845101601024199e-10
628.2282282282283 7.133969959568678e-10
628.8288288288288 5.173371217716848e-10
629.4294294294294 3.767917092826018e-10
630.03003003003 2.7763050548032287e-10
630.6306306306307 2.0987496163855074e-10
631.2312312312313 1.6681799058384392e-10
631.8318318318318 1.4445522672889034e-10
632.4324324324325 1.4118949368562945e-10
633.033033033033 1.5779539397260358e-10
633.6336336336336 1.976565980055088e-10
634.2342342342342 2.6731676483419095e-10
634.8348348348349 3.774186435945498e-10
635.4354354354355 5.441478699310137e-10
636.036036036036 7.913521189492937e-10
636.6366366366367 1.15357745944754e-09
637.2372372372372 1.6803581837829382e-09
637.8378378378379 2.4422220426910434e-09
638.4384384384384 3.5390399456090364e-09
639.039039039039 5.111570930896218e-09
639.6396396396397 7.357346330469876e-09
640.2402402402403 1.0552422831359345e-08
640.8408408408409 1.5081039429859024e-08
641.4414414414414 2.1475871759088678e-08
642.0420420420421 3.047243088704655e-08
642.6426426426426 4.308225428256104e-08
643.2432432432432 6.069094785655372e-08
643.8438438438438 8.518893725603586e-08
644.4444444444445 1.191450674104598e-07
645.0450450450451 1.6603606356069204e-07
645.6456456456456 2.3054846721173837e-07
646.2462462462463 3.1897414218118664e-07
646.8468468468468 4.397259896688579e-07
647.4474474474475 6.040073240385741e-07
648.048048048048 8.266766770199643e-07
648.6486486486486 1.1273598785024398e-06
649.2492492492493 1.5318733933244425e-06
649.8498498498499 2.074037383175688e-06
650.4504504504505 2.797974133727656e-06
651.051051051051 3.7610076679478316e-06
651.6516516516517 5.037303878435925e-06
652.2522522522522 6.7224176509226345e-06
652.8528528528528 8.938944466937257e-06
653.4534534534534 1.1843509039862943e-05
654.0540540540541 1.5635362719840036e-05
654.6546546546547 2.0566904614374375e-05
655.2552552552552 2.695648833267033e-05
655.8558558558559 3.520392644456792e-05
656.4564564564564 4.5809157317108994e-05
657.0570570570571 5.939459275676652e-05
657.6576576576576 7.673171822094308e-05
658.2582582582583 9.877256816272047e-05
658.8588588588589 0.0001266867446925929
659.4594594594595 0.0001619046849549138
660.0600600600601 0.0002061679075883554
660.6606606606606 0.00026158697691786687
661.2612612612613 0.0003307079100646686
